u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,access,service,width,bridge,junction,tunnel
26159334,3584572371,0,352696281,unclassified,2,20 mph,Saint George's Road,False,,True,3.441819437775471,"LINESTRING (-2.6020171 51.453373, -2.6020425 51.4533464)",,,,,,
26159334,26159335,0,352696281,unclassified,2,20 mph,Saint George's Road,False,,False,38.27334024036335,"LINESTRING (-2.6020171 51.453373, -2.6019025 51.4534475, -2.6015984 51.4535964)",,,,,,
26159335,17585146,0,3552302,primary,2,20 mph,Park Street,False,A4018,False,112.55862082346982,"LINESTRING (-2.6015984 51.4535964, -2.6022983 51.4541346, -2.6026238 51.4543815)",,,,,,
26159335,2298696536,0,"[22887921, 4315062, 3552302]",primary,2,20 mph,Park Street,False,A4018,True,64.7097034209844,"LINESTRING (-2.6015984 51.4535964, -2.6014094 51.4534479, -2.6013486 51.4534002, -2.6011803 51.4532701, -2.6011469 51.4532434, -2.601014 51.4531425)",,,,yes,,
26159335,26159334,0,352696281,unclassified,2,20 mph,Saint George's Road,False,,True,38.27334024036335,"LINESTRING (-2.6015984 51.4535964, -2.6019025 51.4534475, -2.6020171 51.453373)",,,,,,
26165125,26165127,0,4315798,tertiary,2,20 mph,Tyndalls Park Road,False,,False,45.754096012972376,"LINESTRING (-2.6072134 51.4601582, -2.6077554 51.4599231)",,,,,,
26165125,7737202755,0,4315798,tertiary,2,20 mph,Tyndalls Park Road,False,,True,68.5983785760416,"LINESTRING (-2.6072134 51.4601582, -2.6064121 51.4605206)",,,,,,
26165125,26165128,0,41554114,residential,,20 mph,Elmdale Road,False,,True,100.30605104713726,"LINESTRING (-2.6072134 51.4601582, -2.6071356 51.4599513, -2.6070588 51.4597518, -2.6070534 51.4592674)",,,9.2,,,
26165127,26165125,0,4315798,tertiary,2,20 mph,Tyndalls Park Road,False,,True,45.754096012972376,"LINESTRING (-2.6077554 51.4599231, -2.6072134 51.4601582)",,,,,,
26165127,12106877513,0,1307332815,service,,,,False,,False,8.229376257495945,"LINESTRING (-2.6077554 51.4599231, -2.6077402 51.4598497)",,,,,,
26165127,4032728626,0,4315798,tertiary,2,20 mph,Tyndalls Park Road,False,,False,15.42945844146409,"LINESTRING (-2.6077554 51.4599231, -2.6078562 51.4598837, -2.6079505 51.4598568)",,,,,,
26165128,9568203077,0,4315799,residential,,20 mph,Priory Road,False,,False,96.0604656869213,"LINESTRING (-2.6070534 51.4592674, -2.6057694 51.4595934)",,,9.3,,,
26165128,26165135,0,41554114,residential,,20 mph,Elmdale Road,False,,True,108.28076335877522,"LINESTRING (-2.6070534 51.4592674, -2.6070916 51.4582939)",,,9.2,,,
26165128,26165125,0,41554114,residential,,20 mph,Elmdale Road,False,,False,100.30605104713726,"LINESTRING (-2.6070534 51.4592674, -2.6070588 51.4597518, -2.6071356 51.4599513, -2.6072134 51.4601582)",,,9.2,,,
26165130,10935231459,0,109196963,residential,,20 mph,Saint Michaels Park,False,,True,52.16842060417217,"LINESTRING (-2.6040197 51.4591501, -2.603932 51.4591767, -2.6033435 51.4593565)",,,5,,,
26165130,1692444945,0,157013473,tertiary,2,20 mph,Woodland Road,False,,False,53.953259168353355,"LINESTRING (-2.6040197 51.4591501, -2.60388 51.4588292, -2.6038228 51.4586807)",,,,,,
26165130,4150116225,0,157013473,tertiary,2,20 mph,Woodland Road,False,,True,22.377612258318948,"LINESTRING (-2.6040197 51.4591501, -2.6040418 51.4592, -2.6041069 51.4593044, -2.6041247 51.4593402)",,,,,,
26165133,3684809154,0,36996649,residential,,20 mph,Elton Road,False,,True,77.17123108833232,"LINESTRING (-2.606794 51.4583703, -2.6064017 51.4584742, -2.6061377 51.458537, -2.6057448 51.4585982)",,,,,,
26165133,430272424,0,36996703,residential,,20 mph,Elton Road,True,,False,35.36931342595998,"LINESTRING (-2.606794 51.4583703, -2.6069396 51.4582936, -2.6071552 51.4581464)",,,,,,
26165135,26165133,0,4315797,residential,,20 mph,Elton Road,True,,False,22.300402867307387,"LINESTRING (-2.6070916 51.4582939, -2.606794 51.4583703)",,,,,,
26165135,430272424,0,41554112,residential,,20 mph,Elmdale Road,False,,True,16.982895228932758,"LINESTRING (-2.6070916 51.4582939, -2.6071552 51.4581464)",,,,,,
26165135,26165128,0,41554114,residential,,20 mph,Elmdale Road,False,,False,108.28076335877522,"LINESTRING (-2.6070916 51.4582939, -2.6070534 51.4592674)",,,9.2,,,
26165138,1692444887,0,4315794,residential,,20 mph,University Road,True,,False,160.74454314617833,"LINESTRING (-2.605515 51.4568603, -2.6052801 51.4570945, -2.6051502 51.4572216, -2.6050405 51.4573266, -2.6049664 51.4573914, -2.6048635 51.4574758, -2.6047478 51.4575573, -2.6046483 51.4576247, -2.6045188 51.457701, -2.6044079 51.4577587, -2.6040199 51.457947)",,,,,,
26165138,2004050909,0,4315795,residential,,20 mph,Elmdale Road,False,,False,35.31487424217049,"LINESTRING (-2.605515 51.4568603, -2.6056296 51.4569122, -2.6059258 51.4570483)",,,,,,
26165138,26165146,0,949386963,residential,,20 mph,University Road,False,,True,78.46974863346962,"LINESTRING (-2.605515 51.4568603, -2.6060632 51.4563234, -2.606098 51.4562899, -2.6061237 51.4562652)",,,,,,
26165141,10751814850,0,729748506,tertiary,2,20 mph,Woodland Road,False,,True,4.265368201093254,"LINESTRING (-2.6038551 51.4579857, -2.6038523 51.458012, -2.6038498 51.4580239)",,,,,,
26165141,10738320242,0,"[194089144, 1351801043]",tertiary,2,20 mph,Woodland Road,False,,False,72.53143003684,"LINESTRING (-2.6038551 51.4579857, -2.6038579 51.4579137, -2.603854 51.4578612, -2.6038477 51.457825, -2.6038183 51.4576953, -2.6037767 51.4575347, -2.603746 51.4574306, -2.603714 51.457341)",,,,,,
26165146,21529979,0,36990372,primary_link,,20 mph,,True,A4018,False,28.535362063173313,"LINESTRING (-2.6061237 51.4562652, -2.6060911 51.4561792, -2.6060889 51.4561661, -2.6060903 51.4561475, -2.6060954 51.4561296, -2.6061054 51.4561118, -2.6061191 51.4560913, -2.6061383 51.4560708, -2.6061938 51.45603)",,,,,,
26165146,1969856232,0,39020684,primary,2,20 mph,Queen's Road,True,A4018,False,110.87463503697603,"LINESTRING (-2.6061237 51.4562652, -2.6059444 51.4562089, -2.6057977 51.4561567, -2.6057233 51.4561342, -2.6055659 51.4560944, -2.6053217 51.4560433, -2.6048124 51.4559481, -2.6046319 51.455914)",,,,,,
26165146,26165138,0,949386963,residential,,20 mph,University Road,False,,False,78.46974863346964,"LINESTRING (-2.6061237 51.4562652, -2.606098 51.4562899, -2.6060632 51.4563234, -2.605515 51.4568603)",,,,,,
26165147,1986278379,0,37354497,primary,2,20 mph,Queen's Road,True,A4018,False,16.036762864717158,"LINESTRING (-2.6086303 51.4576267, -2.6085084 51.4575041)",,,,,,
26165147,1986278381,0,188001750,residential,,20 mph,Queen's Avenue,True,,False,18.717227137453534,"LINESTRING (-2.6086303 51.4576267, -2.6084641 51.4576391, -2.6083625 51.4576487)",,,,,,
26165148,1970090305,0,574877223,primary,2,20 mph,Whiteladies Road,False,A4018,False,33.37526583673044,"LINESTRING (-2.6086996 51.4597838, -2.6086679 51.4600833)",,,,,,
26165148,4032728634,0,3552330,primary,2,20 mph,Whiteladies Road,False,A4018,True,27.701983556247196,"LINESTRING (-2.6086996 51.4597838, -2.6087165 51.4596568, -2.6087322 51.4595355)",,,,,,
26165148,4032728626,0,4315798,tertiary,2,20 mph,Tyndalls Park Road,False,,True,52.70207846042623,"LINESTRING (-2.6086996 51.4597838, -2.608571 51.4597983, -2.6083599 51.4598096, -2.6082027 51.4598183, -2.6080818 51.459832, -2.6079694 51.4598514, -2.6079505 51.4598568)",,,,,,
26165148,12106877508,0,39019570,tertiary,2,20 mph,Saint Pauls Road,False,,True,79.2462719849443,"LINESTRING (-2.6086996 51.4597838, -2.6088012 51.4597668, -2.6089139 51.4597391, -2.6090238 51.4597103, -2.6091458 51.4596743, -2.6094716 51.4595626, -2.6097171 51.4594648)",,,,,,
26165151,1250715235,0,177586107,tertiary,2,20 mph,Saint Michaels Hill,False,,False,4.393201051961699,"LINESTRING (-2.6011695 51.4600741, -2.6011604 51.460035)",,,,,,
26165151,242790325,0,203035035,tertiary,,20 mph,Saint Michael's Hill,False,,True,62.677062315126754,"LINESTRING (-2.6011695 51.4600741, -2.6012377 51.4602604, -2.6012486 51.4602831, -2.601294 51.4603686, -2.601354 51.4604536, -2.6013709 51.4604776, -2.6014819 51.4605828, -2.6014941 51.4605944)",,,,,,
26167335,4414001238,0,4315918,residential,,20 mph,Osborne Villas,False,,False,33.54543586154521,"LINESTRING (-2.6017224 51.4598638, -2.6019325 51.4601356)",,,6,,,
26167335,10935221426,0,109196963,residential,,20 mph,Saint Michaels Park,False,,True,22.91539613129786,"LINESTRING (-2.6017224 51.4598638, -2.6014293 51.4599593)",,,5,,,
26167335,10935221491,0,109196963,residential,,20 mph,Saint Michaels Park,False,,False,37.30938533343337,"LINESTRING (-2.6017224 51.4598638, -2.6021477 51.4597285, -2.602202 51.4597112)",,,5,,,
26167336,10935231429,0,109196963,residential,,20 mph,Saint Michaels Park,False,,False,27.057479197771166,"LINESTRING (-2.6026798 51.4595594, -2.6030304 51.4594522)",,,5,,,
26167336,10935221495,0,109196963,residential,,20 mph,Saint Michaels Park,False,,True,17.552130595904444,"LINESTRING (-2.6026798 51.4595594, -2.6024541 51.4596311)",,,5,,,
26167336,4414001238,0,4315918,residential,,20 mph,Osborne Villas,False,,True,115.02454666978046,"LINESTRING (-2.6026798 51.4595594, -2.6029079 51.4599008, -2.6019423 51.4601483, -2.6019325 51.4601356)",,,6,,,
26167344,6835942108,0,296335306,service,,,,False,,False,116.83031605524482,"LINESTRING (-2.6023928 51.4579172, -2.6024556 51.4579496, -2.6025608 51.4580039, -2.6026031 51.4580273, -2.6026611 51.4580626, -2.6028612 51.4581984, -2.602867 51.4582023, -2.6028781 51.4582098, -2.6030115 51.4582999, -2.6030737 51.4583418, -2.6031385 51.4583856, -2.6031512 51.458395, -2.6031747 51.4584142, -2.603193 51.4584277, -2.6032272 51.4584475, -2.6032622 51.4584649, -2.6033175 51.4584889, -2.6033747 51.4585106, -2.6034151 51.4585242, -2.6034863 51.4585421, -2.6035125 51.4585516, -2.6035252 51.4585572, -2.6035363 51.4585635, -2.6035464 51.458572, -2.6035586 51.4585859, -2.603564 51.458594, -2.6035921 51.458636)",permissive,,,,,
26190463,26190468,0,4316732,residential,,20 mph,Glentworth Road,False,,False,93.20529600874758,"LINESTRING (-2.612128 51.4518918, -2.6109463 51.4522922)",,,,,,
26190463,26190470,0,4316737,residential,,20 mph,Clifton Wood Road,False,,False,24.223581543427496,"LINESTRING (-2.612128 51.4518918, -2.6119183 51.4517175)",,,,,,
26190463,21529973,0,4316737,residential,,20 mph,Clifton Wood Road,False,,True,115.14919367417738,"LINESTRING (-2.612128 51.4518918, -2.6123602 51.4520815, -2.6125378 51.4521721, -2.612908 51.452784)",,,,,,
26190468,26190463,0,4316732,residential,,20 mph,Glentworth Road,False,,True,93.20529600874758,"LINESTRING (-2.6109463 51.4522922, -2.612128 51.4518918)",,,,,,
26190468,26190507,0,8384714,residential,,20 mph,Bellevue Crescent,False,,True,30.19841036082206,"LINESTRING (-2.6109463 51.4522922, -2.6109925 51.4524086, -2.6110154 51.4525596)",,,,,,
26190470,26190463,0,4316737,residential,,20 mph,Clifton Wood Road,False,,True,24.223581543427496,"LINESTRING (-2.6119183 51.4517175, -2.612128 51.4518918)",,,,,,
26190507,26190468,0,8384714,residential,,20 mph,Bellevue Crescent,False,,False,30.19841036082206,"LINESTRING (-2.6110154 51.4525596, -2.6109925 51.4524086, -2.6109463 51.4522922)",,,,,,
26215512,26215513,0,39019570,tertiary,2,20 mph,Saint Pauls Road,False,,False,33.15486518797637,"LINESTRING (-2.6112864 51.4587675, -2.6109269 51.4589643)",,,,,,
26215512,5519467253,0,39019570,tertiary,2,20 mph,Saint Pauls Road,False,,True,98.91947114338548,"LINESTRING (-2.6112864 51.4587675, -2.6116679 51.4585512, -2.6117841 51.4584858, -2.6122271 51.4581908, -2.6122841 51.4581344)",,,,,,
26215513,26215514,0,39019570,tertiary,2,20 mph,Saint Pauls Road,False,,False,98.23060409595934,"LINESTRING (-2.6109269 51.4589643, -2.6097461 51.4594533)",,,,,,
26215513,26215512,0,39019570,tertiary,2,20 mph,Saint Pauls Road,False,,True,33.15486518797637,"LINESTRING (-2.6109269 51.4589643, -2.6112864 51.4587675)",,,,,,
26215513,26215518,0,4319670,residential,,20 mph,Oakfield Place,False,,False,63.20200428587145,"LINESTRING (-2.6109269 51.4589643, -2.6114027 51.4593676, -2.6114487 51.4594291)",,,,,,
26215513,853556892,0,"[656100889, 4319669]",residential,,20 mph,Sunderland Place,False,,True,63.51568590870842,"LINESTRING (-2.6109269 51.4589643, -2.6104157 51.4585119, -2.6103915 51.4585216)",,,,,,
26215514,12106877508,0,39019570,tertiary,2,20 mph,Saint Pauls Road,False,,False,2.381595173671166,"LINESTRING (-2.6097461 51.4594533, -2.6097171 51.4594648)",,,,,,
26215514,26215513,0,39019570,tertiary,2,20 mph,Saint Pauls Road,False,,True,98.23060409595934,"LINESTRING (-2.6097461 51.4594533, -2.6109269 51.4589643)",,,,,,
26215514,26215519,0,95210204,residential,,20 mph,Oakfield Place,False,,True,115.80474140891238,"LINESTRING (-2.6097461 51.4594533, -2.6102782 51.4599033, -2.610924 51.459637)",,,5,,,
26215516,853556892,0,4319669,residential,,20 mph,Sunderland Place,False,,False,93.69665374004941,"LINESTRING (-2.6092836 51.4590048, -2.6103697 51.4585303, -2.6103915 51.4585216)",,,,,,
26215516,12106877508,0,4319669,residential,,20 mph,Sunderland Place,False,,True,59.51335588152827,"LINESTRING (-2.6092836 51.4590048, -2.6092865 51.4590233, -2.6097171 51.4594648)",,,,,,
26215516,860227796,0,72452771,path,,,,False,,False,41.12190629973645,"LINESTRING (-2.6092836 51.4590048, -2.6092301 51.4589866, -2.6091501 51.4589967, -2.6090676 51.4590074, -2.6089681 51.4588867, -2.6088218 51.4588694)",,,,,,
26215518,26215513,0,4319670,residential,,20 mph,Oakfield Place,False,,True,63.20200428587145,"LINESTRING (-2.6114487 51.4594291, -2.6114027 51.4593676, -2.6109269 51.4589643)",,,,,,
26215518,826838268,0,284534473,unclassified,,20 mph,Oakfield Grove,False,,True,75.64225655448769,"LINESTRING (-2.6114487 51.4594291, -2.6117558 51.4597152, -2.6122192 51.4595432)",,,,,,
26215518,26215519,0,"[463690553, 95210204, 95210205]","['pedestrian', 'residential']",,20 mph,Oakfield Place,False,,False,43.08050538493773,"LINESTRING (-2.6114487 51.4594291, -2.6112345 51.4595148, -2.6110139 51.4596017, -2.610924 51.459637)",,,5,,,
26215519,26215514,0,95210204,residential,,20 mph,Oakfield Place,False,,False,115.80474140891238,"LINESTRING (-2.610924 51.459637, -2.6102782 51.4599033, -2.6097461 51.4594533)",,,5,,,
26215519,26215518,0,"[463690553, 95210204, 95210205]","['pedestrian', 'residential']",,20 mph,Oakfield Place,False,,True,43.08050538493773,"LINESTRING (-2.610924 51.459637, -2.6110139 51.4596017, -2.6112345 51.4595148, -2.6114487 51.4594291)",,,5,,,
26215522,826838286,0,4319667,residential,,20 mph,Oakfield Road,False,,False,71.54532903096005,"LINESTRING (-2.6139731 51.4602441, -2.6129938 51.4604483)",,,10,,,
26215522,26215525,0,93545877,residential,,20 mph,Hanbury Road,False,,False,49.57019200528805,"LINESTRING (-2.6139731 51.4602441, -2.6140139 51.4601088, -2.6140205 51.4598007)",,,,,,
26215525,26215527,0,93545877,residential,,20 mph,Hanbury Road,False,,False,101.83811072053454,"LINESTRING (-2.6140205 51.4598007, -2.6139861 51.4588851)",,,,,,
26215525,26215527,1,4319665,residential,,20 mph,Eaton Crescent,False,,False,124.62924846885451,"LINESTRING (-2.6140205 51.4598007, -2.6139614 51.4597927, -2.6138732 51.4597493, -2.6137757 51.4596162, -2.6136683 51.459477, -2.6136085 51.4593486, -2.6135643 51.459218, -2.6135899 51.4591244, -2.6137147 51.4590033, -2.6139861 51.4588851)",,,,,,
26215525,26215522,0,93545877,residential,,20 mph,Hanbury Road,False,,True,49.57019200528805,"LINESTRING (-2.6140205 51.4598007, -2.6140139 51.4601088, -2.6139731 51.4602441)",,,,,,
26215527,26215525,0,93545877,residential,,20 mph,Hanbury Road,False,,True,101.83811072053454,"LINESTRING (-2.6139861 51.4588851, -2.6140205 51.4598007)",,,,,,
26215527,26215525,1,4319665,residential,,20 mph,Eaton Crescent,False,,True,124.62924846885453,"LINESTRING (-2.6139861 51.4588851, -2.6137147 51.4590033, -2.6135899 51.4591244, -2.6135643 51.459218, -2.6136085 51.4593486, -2.6136683 51.459477, -2.6137757 51.4596162, -2.6138732 51.4597493, -2.6139614 51.4597927, -2.6140205 51.4598007)",,,,,,
26215527,1022548104,0,93545877,residential,,20 mph,Hanbury Road,False,,False,65.51760644497296,"LINESTRING (-2.6139861 51.4588851, -2.6139415 51.4585011, -2.6139488 51.4584447, -2.6139817 51.4583875, -2.6140942 51.4583362)",,,,,,
26218275,6148493657,0,4319763,residential,,20 mph,Richmond Park Road,False,,False,13.620095626815353,"LINESTRING (-2.6143197 51.4577103, -2.6143784 51.4575934)",,,,,,
26218275,25991706,0,4319763,residential,,20 mph,Richmond Park Road,False,,True,63.34547556129781,"LINESTRING (-2.6143197 51.4577103, -2.6141678 51.4579657, -2.6140525 51.4581334, -2.6139398 51.4582243)",,,,,,
26218275,26218277,0,4319764,residential,,20 mph,Pembroke Grove,False,,False,22.393030460976128,"LINESTRING (-2.6143197 51.4577103, -2.61451 51.4577739, -2.6145917 51.4578172)",,,,,,
26218275,8227117931,0,884668414,service,,,,False,,False,44.31035123729079,"LINESTRING (-2.6143197 51.4577103, -2.6141392 51.4576644, -2.6140506 51.4576692, -2.6137587 51.4575426)",,,,,,
26218277,6058981816,0,4319764,residential,,20 mph,Pembroke Grove,False,,False,26.81125983025218,"LINESTRING (-2.6145917 51.4578172, -2.6148416 51.4580013)",,,,,,
26218277,2823453307,0,277904862,residential,,20 mph,Richmond Mews,False,,False,25.554312122308684,"LINESTRING (-2.6145917 51.4578172, -2.6147664 51.4576148)",,,,,,
26218277,26218275,0,4319764,residential,,20 mph,Pembroke Grove,False,,True,22.393030460976128,"LINESTRING (-2.6145917 51.4578172, -2.61451 51.4577739, -2.6143197 51.4577103)",,,,,,
26218277,6148469042,0,656343873,service,,,,False,,True,39.768326717911876,"LINESTRING (-2.6145917 51.4578172, -2.614531 51.4578573, -2.6141909 51.4580732)",,,,,,
26218282,26070172,0,37354486,secondary,2,20 mph,Queens Road,False,B3129,False,30.278166145550205,"LINESTRING (-2.6144665 51.455789, -2.6147229 51.4555685)",,,,,,
26218282,830599275,0,4319763,residential,,20 mph,Richmond Park Road,False,,True,162.72425475803007,"LINESTRING (-2.6144665 51.455789, -2.6146044 51.4558554, -2.614715 51.4559501, -2.6147579 51.4560532, -2.6147328 51.4563381, -2.6147017 51.4566437, -2.6146582 51.4569045, -2.6145873 51.4571784)",,,,,,
26218282,26070189,0,37354486,secondary,2,20 mph,Queens Road,False,B3129,True,85.44626869120435,"LINESTRING (-2.6144665 51.455789, -2.6142139 51.4560692, -2.6138767 51.4564638)",,,,,,
26218283,6058981816,0,4319764,residential,,20 mph,Pembroke Grove,False,,True,29.093714783607457,"LINESTRING (-2.6151205 51.4581969, -2.6148416 51.4580013)",,,,,,
242790325,26165151,0,203035035,tertiary,,20 mph,Saint Michael's Hill,False,,False,62.677062315126754,"LINESTRING (-2.6014941 51.4605944, -2.6014819 51.4605828, -2.6013709 51.4604776, -2.601354 51.4604536, -2.601294 51.4603686, -2.6012486 51.4602831, -2.6012377 51.4602604, -2.6011695 51.4600741)",,,,,,
243078541,243078542,0,22663247,secondary,1,20 mph,Queens Road,True,B3129,False,35.06423155236192,"LINESTRING (-2.6096241 51.4579139, -2.6094625 51.4578962, -2.6093609 51.4578871, -2.6092716 51.4578835, -2.609191 51.4578896, -2.6091228 51.4578947)",,,,,,
243078541,465205538,0,37354484,secondary,2,20 mph,Queen's Road,False,B3129,False,14.066885828353797,"LINESTRING (-2.6096241 51.4579139, -2.609722 51.4579409, -2.6098094 51.4579656)",,,,,,
243078542,243078543,0,22663249,primary,,20 mph,Queen's Road,True,A4018,False,29.145768439013438,"LINESTRING (-2.6091228 51.4578947, -2.609006 51.4578981, -2.6089056 51.4578789, -2.6087799 51.457783)",,,,,,
243078542,5519467272,0,41554124,primary,,20 mph,,True,A4018,False,38.13495324646859,"LINESTRING (-2.6091228 51.4578947, -2.6090519 51.4579646, -2.6089543 51.458136, -2.6089123 51.4582099)",,,,,,
243078543,26165147,0,39020685,primary,2,20 mph,Queen's Road,True,A4018,False,20.235870792882388,"LINESTRING (-2.6087799 51.457783, -2.6086303 51.4576267)",,,,,,
246192208,21529979,0,37031480,primary,2,20 mph,Queen's Road,True,A4018,False,109.4860832801254,"LINESTRING (-2.6046479 51.4558412, -2.6047347 51.4558567, -2.6049294 51.4558908, -2.6052096 51.4559389, -2.6053662 51.4559658, -2.6055129 51.4559816, -2.6056262 51.4559938, -2.6057785 51.4560045, -2.6060121 51.4560157, -2.6061938 51.45603)",,,,,,
247900624,17585135,0,22994339,residential,,20 mph,Gorse Lane,False,,True,67.70523331189118,"LINESTRING (-2.6107756 51.4541293, -2.6106541 51.4540941, -2.6105973 51.454077, -2.6105533 51.4540613, -2.6105116 51.4540419, -2.6104596 51.4540076, -2.6103804 51.453948, -2.6103029 51.4538875, -2.6102548 51.4538489, -2.6102021 51.4538215, -2.6100036 51.4537869)",,,,,,
247900792,367036281,0,22994358,residential,,20 mph,Bellevue Terrace,False,,True,59.58336697639999,"LINESTRING (-2.6110104 51.454239, -2.6107292 51.4544548, -2.6105874 51.4545542, -2.6105453 51.4545845, -2.6105211 51.454614, -2.6105277 51.4546411, -2.6105497 51.4546611)",,,,,,
247910787,5499934242,0,"[572482880, 572482900, 143648518]",residential,2,20 mph,"[""Queen's Parade"", 'Brandon Steep']",False,,False,141.17174010723917,"LINESTRING (-2.6054666 51.4516973, -2.6054361 51.451733, -2.6044252 51.4523674, -2.6043663 51.4524062, -2.6042882 51.452455, -2.604202 51.4524994, -2.6041024 51.452539, -2.6040054 51.4525732)",,,,,,
279377035,279377480,0,25632248,unclassified,,20 mph,Cantock's Close,False,,True,65.31013999567769,"LINESTRING (-2.6020056 51.456144, -2.6020713 51.4561732, -2.6021202 51.4561872, -2.6021974 51.4562085, -2.6022264 51.4562144, -2.6022998 51.4562262, -2.602353 51.4562333, -2.6024517 51.4562465, -2.6024936 51.456249, -2.6025337 51.4562482, -2.6025728 51.4562445, -2.6026108 51.456236, -2.602653 51.4562213, -2.6027388 51.4561832, -2.6028533 51.4561266)",,,,,,
279377035,1572010433,0,25632250,unclassified,,20 mph,Cantock's Close,False,,False,69.61785621810643,"LINESTRING (-2.6020056 51.456144, -2.6016874 51.4559582, -2.6016496 51.4559397, -2.6016251 51.4559298, -2.6015992 51.4559242, -2.6015718 51.4559221, -2.6015342 51.4559247, -2.601497 51.4559311, -2.6014517 51.4559417, -2.6011649 51.4560176)",,,,,,
279377480,279377035,0,25632248,unclassified,,20 mph,Cantock's Close,False,,False,65.31013999567769,"LINESTRING (-2.6028533 51.4561266, -2.6027388 51.4561832, -2.602653 51.4562213, -2.6026108 51.456236, -2.6025728 51.4562445, -2.6025337 51.4562482, -2.6024936 51.456249, -2.6024517 51.4562465, -2.602353 51.4562333, -2.6022998 51.4562262, -2.6022264 51.4562144, -2.6021974 51.4562085, -2.6021202 51.4561872, -2.6020713 51.4561732, -2.6020056 51.456144)",,,,,,
279377480,10739497719,0,194089144,tertiary,,20 mph,Woodland Road,False,,False,50.45874684682092,"LINESTRING (-2.6028533 51.4561266, -2.6026816 51.4559952, -2.6025772 51.4559229, -2.6023705 51.4557968, -2.6023624 51.4557922)",,,,,,
279377480,10738320242,0,194089144,tertiary,,20 mph,Woodland Road,False,,True,148.91229819878998,"LINESTRING (-2.6028533 51.4561266, -2.6029148 51.4561763, -2.6029617 51.4562206, -2.6029797 51.4562377, -2.6031241 51.4563796, -2.6033138 51.4565868, -2.6033217 51.4565955, -2.6033827 51.4566778, -2.6034279 51.4567413, -2.6035496 51.456956, -2.6036005 51.4570611, -2.6036518 51.4571759, -2.603709 51.4573269, -2.603714 51.457341)",,,,,,
367036281,26070229,0,4308341,residential,,20 mph,Lower Clifton Hill,False,,False,6.951203409649908,"LINESTRING (-2.6105497 51.4546611, -2.6106126 51.4546124)",,,,,,
367036281,26070232,0,4308341,residential,,20 mph,Lower Clifton Hill,False,,True,67.13091461033018,"LINESTRING (-2.6105497 51.4546611, -2.6101396 51.4549379, -2.6100427 51.4549833, -2.6099715 51.4550015, -2.6099244 51.4550115, -2.6098771 51.4550112, -2.6098087 51.4550054)",,,,,,
367036281,247900792,0,22994358,residential,,20 mph,Bellevue Terrace,False,,False,59.583366976399994,"LINESTRING (-2.6105497 51.4546611, -2.6105277 51.4546411, -2.6105211 51.454614, -2.6105453 51.4545845, -2.6105874 51.4545542, -2.6107292 51.4544548, -2.6110104 51.454239)",,,,,,
412366732,3683449012,0,25663302,secondary,2,20 mph,,False,B4051,True,9.76180838340142,"LINESTRING (-2.6014289 51.4553542, -2.6015694 51.4553477)",,,,,,
412366732,3683449014,0,193802635,secondary,2,20 mph,Park Row,False,B4051,False,21.793167348632903,"LINESTRING (-2.6014289 51.4553542, -2.601119 51.4553877)",,,,,,
412366732,1130578189,0,35156440,pedestrian,,,Woodland Rise,False,,False,56.96067159033045,"LINESTRING (-2.6014289 51.4553542, -2.6014423 51.4554273, -2.6015011 51.4557726, -2.6015171 51.4558635)",,,,,,
430178844,430179935,0,36990559,secondary,,20 mph,Berkeley Place,True,B4466,False,33.19118911452712,"LINESTRING (-2.6075501 51.4560468, -2.6076548 51.4560393, -2.6077231 51.4560318, -2.6078452 51.4560142, -2.6079404 51.4559933, -2.6080142 51.4559775)",,,,,,
430178844,17585126,0,39020683,primary,,20 mph,Triangle South,True,A4018,False,43.208934863907274,"LINESTRING (-2.6075501 51.4560468, -2.6078735 51.4560788, -2.6079259 51.456093, -2.6079645 51.4561114, -2.6079977 51.4561313, -2.608027 51.4561615, -2.6080503 51.4562142)",,,,,,
430179926,430179935,0,180484938,unclassified,2,20 mph,Byron Place,False,,False,14.813527607121063,"LINESTRING (-2.6078989 51.4558656, -2.6079645 51.4559365, -2.6080142 51.4559775)",,,,,,
430179926,430180324,0,180484939,residential,,20 mph,Upper Berkeley Place,False,,True,43.33548643879565,"LINESTRING (-2.6078989 51.4558656, -2.6079916 51.4558294, -2.6084607 51.4556954)",,,,,,
430179926,430180324,1,"[186830513, 36990612, 347974310]",residential,,20 mph,"['Byron Place', 'Upper Berkeley Place']",True,,False,113.22029168962699,"LINESTRING (-2.6078989 51.4558656, -2.6079012 51.4558139, -2.6080404 51.4556074, -2.608237 51.4553368, -2.6085595 51.4556148, -2.6084902 51.4556597, -2.6084607 51.4556954)",,,,,,
430179935,2207401619,0,36990559,secondary,,20 mph,Berkeley Place,True,B4466,False,180.13058139312997,"LINESTRING (-2.6080142 51.4559775, -2.6081443 51.4559557, -2.6082703 51.4559231, -2.6084165 51.4558814, -2.6087716 51.4557569, -2.6089616 51.4556773, -2.6093333 51.455467, -2.6094253 51.455384, -2.6095238 51.4552847, -2.6096163 51.4551747, -2.6097319 51.455026, -2.6098094 51.4549006)",,,,,,
430179935,430179926,0,180484938,unclassified,2,20 mph,Byron Place,False,,True,14.813527607121063,"LINESTRING (-2.6080142 51.4559775, -2.6079645 51.4559365, -2.6078989 51.4558656)",,,,,,
